Job_satisfaction|Perceived_org_support|Work_engagement|Psychological_meaningfulness|Org_culture|Psychological_resilience|Quiet_quitting_behavior
184.430002589832|35.5869130060944|8.65353202341382|17.8064793823184|63.4534583117477|19.5299517081958|26.5725575213026
141.274798642705|18.0636436724494|8.92626414416213|21.3275015341249|45.0021832823425|22.4984792760045|29.0711097169774
119.910038052917|18.2961389123007|2.42752337479615|9.73385938530723|43.9018041065317|33.4434236565038|29.3928309342228
140.819596811561|24.7195294214539|28.1567672552241|16.3097908313941|46.7965883881097|25.5714599487719|29.8638887968462
142.136542187849|31.9495869124607|28.5678109677786|15.3620808282656|85.6605183304228|18.7910135936394|29.6039966126988
173.796299423408|22.3435110940827|31.2829686604852|13.5990706444491|28.4117416944056|13.7657467013395|22.2283606253358
166.760907373006|28.8260859831402|29.4580370842162|14.2637187012386|55.1084765044989|21.5953601453006|26.7069423401077
131.445581482204|22.4633184760828|14.3866795527171|15.4770058848586|50.5542617158103|15.1974106872678|24.1392317029867
158.347872359489|15.8129315981342|16.9002530873685|13.9683775330907|44.5787945331649|20.6808091613574|27.0989744627085
131.599185840142|25.076641988703|11.7442056965713|19.8213418048224|57.552321371861|16.5902443464832|22.2052871997613
117.326112315628|17.4075717899738|37.0465718610097|14.607181592002|24.6342905481538|33.1118812105549|25.6283153259266
122.987005911896|9.12982651154826|12.7694171566099|23.2790217451846|35.3387362081519|13.6443143460533|21.0947138000218
137.610549189048|20.8986932371111|28.5882639326626|20.2795246966775|77.1068738176467|5.05033683803909|19.1008741911835
132.307597542751|24.3365533578298|28.0597848043914|17.1796703552439|49.8832731050073|19.2162832901547|22.4272629774517
145.393091905862|31.3118890711116|11.6721032179929|11.7642342394241|66.620534853568|20.2951108125282|25.926700560013
168.976937507462|30.8994990409842|23.0378772852279|16.8918549384935|57.4696958676986|15.769294391745|25.0162824787048
193.953167305284|35.3553107871001|36.2941638304439|14.6603648744631|28.7192352330324|29.7575093427701|34.8559358973261
145.488718903351|12.5688582136426|27.6644176219626|20.8816125984705|45.7319207969156|29.8208269011577|34.2317627887067
86.1579276356536|28.6713742878088|12.6120449537329|20.8045900766532|64.3873232301805|5.97341088358472|14.6397945196897
80.6971441624299|18.4549562912077|27.879764370895|16.2223065176626|28.7964383767469|21.404470686759|18.3054905570503
170.717189767325|35.7304662043189|21.5089770443935|20.1672003482423|64.6580206499589|17.950790232868|29.0473574911662
163.880339458035|41.953508396945|22.9462749334767|21.0601081000605|62.7710021402289|29.0750418139978|37.445009389555
182.312539702415|15.9789374295991|21.4401544565537|18.5763089128335|59.1257075971665|24.6236095730875|35.7385018964879
121.8609763106|48.996233781718|19.3462073318384|14.6171853799433|59.4776619793723|29.9095199703426|28.8150309223672
145.707170194967|38.8260095008397|4.64189750556239|13.9936195968687|40.8454089975755|9.38437087373052|18.672066940101
194.088020870269|26.858061117594|47.6226044073118|16.2900126494684|65.822896098755|25.126516268042|38.5371198565196
135.422947070123|43.3185199335679|19.4676616729884|22.0005816285329|41.7136390463341|32.0796324067394|34.1031505417183
184.068992847691|23.2398713388181|23.9152826649966|16.0511996145307|33.7544474715525|17.4248902186593|26.1310547080724
131.898050120503|14.5186430479047|39.0014701281752|23.6667160090868|49.9727862026763|27.2245317867908|30.1383362342668
125.834468196237|47.4178177063593|19.2610653517406|20.6474814639541|35.3050355529494|28.1036963119812|28.1159056069812
199.093321798393|27.2148057407602|32.7655300759288|13.0784625619806|42.3078969146533|21.6230926760842|34.9597172695586
79.5926127236482|18.4771474917931|9.50436218207176|10.5802797875203|64.6262820073324|11.8359738961329|14.3500072343215
112.430696896905|17.7317841849015|9.63717025656059|16.0952911448794|51.810325745851|16.1451105345368|20.9577102977098
161.294892246081|26.0996809455496|15.9651094205796|16.4413500710509|42.7866477881854|20.0681091240739|24.6992631364977
143.850208576313|19.1901027835684|4.90363758378197|18.1980938412915|31.0076845078841|20.4709892544288|23.6048400378081
203.556854112678|16.4284659245577|5.339516510623|14.8022103418017|62.3034388998125|14.8348716240616|26.798375842548
183.005069034771|35.075209031836|33.1216088409913|22.95063677537|61.8169937747461|27.05311104291|35.0226315165309
199.514209660944|29.0201673000955|37.1100013526671|20.6231412409952|53.3673781286582|27.3997050340287|38.1900033604752
161.155677715911|25.1304029830069|14.5848423600795|19.4249664298969|80.7307011846491|16.6319032468603|27.8930715631919
169.018628640352|25.6260427351187|17.4124464838056|14.2934968016927|24.8700703365492|12.8990620049404|21.4339353080122
152.966642621675|33.9390423568467|24.9679929048229|11.5722752529458|45.3777074174754|26.7508730915734|34.1827148025686
154.51832529884|27.5315439592259|27.6774545216562|19.2881303935257|51.6536976823663|18.755360848109|28.6118180043116
190.800657422598|17.6060306844243|2.99412817906608|13.7392540643156|74.107960609794|25.8017139218818|36.2939315911244
145.686342797743|19.6703732812798|44.590913662647|17.6622615971645|64.4405331608948|18.5083767875557|27.7417903892682
172.417376016128|30.7804100103895|34.2208212403611|21.6492715020369|45.3160985779296|29.4387089206321|37.1601767493706
58.9124462231184|11.6452175967054|37.4112484136482|18.1955737172349|63.7558923323925|21.1493766741124|24.017136351321
135.904440048407|9.38405331407365|8.87404213371831|18.579096846036|53.2885877059559|18.9735815910488|26.0195438352483
143.891804458277|21.7849772023438|21.4006126223207|16.2657707355616|46.8773200711359|12.6974137552472|22.6281867516166
150.445911122115|31.7884254428568|5.00681607690005|17.1392286436751|46.2979514287814|22.5837137992771|29.382157983019
159.632349449267|37.4986105882947|36.2622505874235|8.16566924054357|38.587271241408|21.7909853422338|27.0544941068809
148.969544941053|27.6013077384582|30.830152831926|13.2188580513002|59.9020743462611|16.7854992844733|28.6627695049762
131.123007449175|37.3712759109595|29.8870722065331|19.1390542944678|69.4480642788327|28.3697763890923|33.6627242997671
161.366285632417|33.2568315522594|20.1890604584716|22.5982798156119|67.2238815894524|11.774585094692|24.1092141228299
79.7729447741727|17.9178048164022|48.4669591502712|15.9335592469569|73.4084418345617|13.1978128222032|19.2365302585144
181.16816046377|35.9785711383002|25.5886802742223|15.4318296222763|71.2255776624537|8.1326031897842|21.7896303786587
125.083680166902|34.8079866076804|17.8061178501316|19.4573761213707|70.067024688948|29.1136252564765|29.7484976612273
155.935048115035|24.7248343377077|24.3938128374519|18.4998876768924|52.8050288548868|28.9809918087067|34.4176485311715
205.55347519518|18.8879598142246|29.4702315630832|17.6650077986537|53.8874930593119|11.7978223387675|23.7424784005949
109.599955888458|44.857062147535|18.2283992491689|19.2148677618439|48.5742313074515|4.95399858550478|16.4007199551139
199.733068086423|42.0467762446027|19.1125525677346|15.5955582962322|59.7496232466695|20.1754354804928|33.2015981820796
158.657383431548|39.6687601551377|22.4791967016576|19.0321788256674|39.0711661573687|17.7056222089051|29.1973302681604
176.260569836528|41.6556820048082|36.1732927917228|16.7242380917404|57.2988932141208|6.60332944466172|19.4623012368193
200.2019638896|24.4167902350311|15.0648066007582|21.7979722803132|51.7357936678404|15.0711539984624|29.7023834975033
164.966648843103|18.3004876587424|41.720136665776|18.1400459521148|48.9427792921108|17.6013769929432|29.0542815354398
211.160187949905|9.05316938440474|16.2718942440641|17.5250428140865|65.5048703165039|12.3778068341998|25.3466053622922
151.236519295125|36.2646607935456|16.6307818611975|19.2484107857395|69.7858280848502|17.4532307133814|26.5569227146392
120.341350462701|14.919638042864|30.090106406165|16.3389748082722|58.3619169001167|29.9025939064524|31.062780642582
99.3143901187774|12.6024087038921|22.494708964576|16.7912626439518|71.9330365153147|17.4392693050388|19.3494443805306
131.107648573522|27.9160809511467|19.9270183830384|15.168970063009|56.7118734267365|23.5407197112069|28.6329462793892
163.596808562281|22.7914432784058|9.47677146003381|18.6570487218594|53.7395539673544|7.71869490798326|19.882152716496
212.642125394864|14.3191826390617|6.04593740833572|23.5881340920326|49.746586843154|19.1294878811257|30.572866314578
135.935489283608|33.8360144160472|8.50224483712466|16.46602654139|41.5800442724146|18.5289275047939|23.8862159044483
194.550521386897|16.2531540622555|13.2573815772483|13.9317943442068|35.586701280532|17.6429974551671|23.6341986441437
193.440832160831|51.7307164424397|10.0452553480764|18.7284704404154|26.5228798990652|18.488778031398|28.4064032459717
141.663698835192|19.379497796593|13.7595737518644|11.7505425293384|63.9794887030441|9.91938794121503|20.3068902069765
187.414311692526|34.5642153489504|26.3924755838947|13.1528772569973|46.5867240553141|17.1294514074115|27.3616770156929
184.966378816919|32.3323206256775|25.7076225211725|16.9154308638992|57.5374845296773|35.7637098800736|45.0971528271698
123.007469117052|35.5994958836221|19.5769559766087|14.7405225675847|66.894780861786|24.9238138217242|27.2451163701141
126.829590737717|34.7030321006071|25.5704966791545|20.7647585405991|51.0637325353234|19.3198602156899|27.7928342302398
132.267823136654|23.3490549386709|36.7013566521836|11.0482968940025|65.2700172908659|14.6008916617706|19.987733459188
140.639902551215|16.7285059465184|48.1938021466627|18.1440762494195|45.1689915837289|18.2424956762466|27.5100196206834
104.763616043594|10.5908824855814|20.5389053580212|22.6898925454357|59.6492526911516|16.2896115815819|22.919287227305
95.750742052132|27.8745286559466|9.62049930619936|16.9105949616848|36.6809514143686|21.8814173775452|21.2227026264644
160.401607944298|46.3924099697569|28.2456625121554|14.0592284596948|43.1467898931064|21.6369058699734|23.6252685469727
153.202383638762|31.610102030828|23.0669567775695|9.106945215279|61.0429681835805|17.6422759195615|29.3021739239928
61.454404482339|45.011490002517|36.4817101766134|16.8625173479659|58.3900100704393|24.9588953586|21.0115133512455
172.382544388739|40.9977819268463|13.2595430228404|21.0049938338146|49.4887987503124|16.4602384611133|24.8052427197874
152.845339071239|35.5929854844141|15.4357693783647|17.5064107912078|54.5284011702426|21.707917769372|30.428899923197
137.943308483018|46.2668824531167|19.9429981902576|17.6480366598501|16.6365524280063|11.3843825303915|20.4954407330651
71.1017534506224|23.3434212111844|28.6236671578879|19.2752074929928|64.6375037957334|11.1698044058763|19.7878749318416
140.696117664863|22.7177132484207|12.1218290644258|19.4256571318267|43.4260354252921|14.3776270456827|20.7188348457486
149.298189890786|41.8320381269065|23.5360397510225|11.4657015407022|52.5631273869955|24.3162577959407|32.8452216958833
150.156998890744|23.6037431185586|28.8567577407027|23.2967896326126|71.9013832208003|17.4357250136319|27.1613854659125
177.448882043909|23.9914120020448|36.31427868449|21.9253289364697|60.2665064124995|19.9146040023179|30.1782636461803
84.6579279173795|20.7882571118684|17.6941333091884|19.2628293509858|56.6624215543897|24.485332749818|24.1968418673904
117.996819019786|39.8151711322733|6.56433972376882|18.1010257523331|68.2491201309012|28.899305841665|29.7855054587831
136.723229707789|40.8921020621042|16.4938914740663|11.3068373576869|52.5689783732962|19.056815562302|25.3931085406341
201.99374894193|17.7296916894579|12.5373625240137|20.8557760805307|47.7663329757625|22.7042274902863|34.1099633529539
163.53094671186|15.0668104514389|31.1763745265044|11.4432702752932|44.3783889116544|22.5008555774451|30.6069063634645
95.1070542581081|21.2121777602888|17.4528159610626|18.2609831738695|53.7218337371765|21.262235713706|21.1440698023577
148.023254820876|34.3335477158607|28.578718655745|21.5240825851216|58.1032235860826|23.4611050803941|29.1475126859739
172.920476607294|38.7824220117741|8.93073648933307|19.3436532882262|65.0177750434781|15.7867437703507|26.9400335978184
100.023701576727|25.8640282704079|25.6062649711344|9.43839925215747|84.3951532698874|8.68871429872508|17.8165414179247
160.347213046766|31.8008124191659|20.8503007008265|21.6813625050457|39.3405826525036|26.9968178155831|29.0282830535742
131.496252625738|18.0295618117433|32.5670187946444|21.1581325228122|55.7080654193891|14.7817146721431|25.5689002179181
177.691591375464|49.3140097783917|33.5635102927815|14.1793113504225|50.7204584170308|30.1938349165158|37.2167733800508
125.791591621361|16.022974992181|9.3440635572949|18.7278011994509|32.0480312393158|13.4494537632497|19.1390264181973
159.686382853313|24.6888205321231|9.51631006377347|15.6877686224912|82.2551083303512|8.41537707346597|18.1069692769232
142.829334351912|37.1192069940632|7.48361749997125|17.1219799506766|36.2534043243094|27.1287647755131|27.0941478157097
147.701127824143|27.5789402213253|32.3105620224592|20.7857514429481|57.1388434564747|24.5377889264565|31.357204978788
167.655778396822|37.5466777827979|33.367918184559|19.6312785287794|32.2924609368778|23.7237497012881|29.6320379956234
102.191375758852|23.2267200883372|7.94650968585968|16.0294390469285|59.2698473423344|12.0140734516449|17.2651691268489
181.45524432016|13.4366885802345|13.3832596317843|20.2571555233697|79.1602986527736|25.2462682923987|36.0842950153041
187.572504905821|35.2665903438809|39.9832701621658|8.951877330939|34.0655041561721|21.6283120369676|26.8928171907607
189.23522080683|38.5446462350516|13.1317930500961|19.5834977978753|64.6024021186281|24.3070433062026|35.0743314023144
128.3103921637|21.306950302441|22.5975613822266|24.0841886132841|50.5856384954042|19.8224160202958|25.1087439115435
165.707280724097|15.6434710934683|6.44142608354659|17.5322009782678|42.6690073355015|15.8745648241138|24.4389351942018
117.889659954452|38.5143449165081|18.7885179153157|19.8559885461863|52.8204341278749|24.3691752120121|26.8870215962438
144.543086765884|27.0842405564099|2.64465620233251|21.7634243660209|51.7082609383236|25.7372510235637|31.1567981530083
192.485246933655|25.3027049330473|16.3452247652813|20.5876961737423|71.9401888576242|11.1261035664499|24.0893215877882
162.499183347923|29.4116946481706|43.2108734941151|12.7793190543204|51.1177666366404|22.2691472026242|28.0353254308745
157.236980236828|26.8078021222516|24.2651568230697|18.2719974748918|70.8488932022161|16.4707357093919|27.176757664775
110.35529879617|27.6963692980943|23.5664140036954|22.7435137718831|68.6348852773272|5.25122317964117|16.5422695268902
176.268448720555|18.184260744631|26.2728333798352|20.7567263264539|63.4683562690889|26.4208125883468|34.4705538316056
133.459651021468|39.4264716764366|10.7415954768913|20.0112554912026|75.5009079518014|20.7222453121519|29.5620551452292
141.647915452734|9.30037336058388|5.45929661098477|20.6039447264047|44.4967371246289|16.5196083274686|21.8853856052853
152.48109543308|42.439591294808|14.7118671289703|11.1459854352991|56.7720966424633|11.8186674970885|20.4837895913949
106.114960469433|22.0415070221042|34.5632663872257|20.9636913452019|43.1654222870734|24.7570775096783|27.3224906896144
101.588944449958|31.0317409274109|12.9817776043407|16.0760893113725|58.1154071999189|26.2691517715285|23.7228734146906
138.336655295607|20.4229745232881|21.8248154940448|22.3316830712008|74.7886997214221|14.8117508868251|28.3269552223212
115.734439132273|22.5278511945926|17.3281454055668|12.9975124126039|32.9031496100771|25.6958996808644|24.9446325030877
77.0312452369516|20.4251825171661|27.4276809467086|21.3750653089382|44.5525341280982|19.3044125411046|20.3750644383993
110.471457444124|20.8603888715912|6.07170956545531|7.83190649609679|80.4986118687136|22.8034753324939|23.320072250255
169.207976621114|26.9658119584104|7.62521256978799|21.1826828715885|60.1190627856878|29.1172963379313|37.0673607514268
117.994912197089|32.7809322197067|15.592725185595|17.5571730403869|46.2870284559633|13.8160893837429|21.9365099784198
137.284857581951|40.5291214963805|24.4282629292616|13.8344492275692|55.4975524379299|7.17347367352262|17.631966846238
186.967495547493|41.9357959637627|29.7997203065783|13.5836965090973|37.3934722725542|18.8403397445316|28.287191757427
96.2181810156385|15.724107210176|22.4009018840599|17.1650602671138|43.7366046031528|14.2525816864933|21.0261463797677
178.258447596136|17.433980179195|5.97976453540414|10.6920369284204|46.4056617849814|20.8327618133048|28.8755742648827
115.752700725593|17.3767721194568|22.8226855261357|10.1265501084274|39.3408297928734|9.2238639102533|15.159557287969
183.146362140531|42.4683471498912|32.7764306886498|15.1765102701536|53.1989102932325|19.1019162147267|29.1496636473367
161.369886026431|22.1416411292892|44.2586698178032|15.3148053303023|36.1277643579868|17.1107698489957|23.6159954754507
111.061364358911|33.1476831126216|40.9089643029022|15.6924938864309|64.0682019257781|19.0566013249654|21.282555835225
94.5153176259567|27.0849211137274|34.9015373798918|13.113052359206|44.7776354144459|15.8747923521129|19.6302824602253
89.703605445366|22.7288822217379|37.7169218802168|11.7130831916407|51.9158497252132|15.6103233576413|19.4313569092416
92.4963428568399|21.7698841545521|18.9244913686367|14.90519204016|43.2876503104866|10.6408621909603|15.5633379568678
87.6692951857706|16.0852332237352|42.0781854252539|24.1054787017121|76.6014122935474|18.7395318921854|22.8020012812276
192.481823530391|39.2598797897789|20.5270579363813|17.1805497055923|48.0406599760695|19.396709424943|29.4616549542742
107.685661726536|30.1152287546773|29.270790251165|17.2800757562637|32.6771568346048|29.0642911102076|28.9226799197738
81.8699976350781|42.2083412224403|39.883685013863|18.3145865861752|38.5431745598195|13.1265975102591|17.1014409033568
184.78052194136|28.1418717641453|41.9299881802961|11.7855270023545|54.4247484614154|22.2938525336597|31.5409295495331
166.797476206999|13.1312942494913|26.0155639322033|22.6821772551855|45.4248522095651|16.5364779720757|30.0995594321745
141.476476693391|44.4805766406101|34.7525787133829|19.121976062007|38.6995957715031|16.7569784499761|21.9308416448501
157.281300436088|22.6853258585611|40.6332147514748|16.3113742635966|33.9162658583702|28.2308463745611|33.5675276712345
149.388557794256|35.1620639246181|23.9497220078236|18.8955924504749|59.2794604910222|15.2534533373007|26.1700724583602
102.54268018383|49.5173284724238|6.07512599725339|21.4494473358471|57.5073603317474|26.7655152130272|25.7336854053495
127.224380602996|28.5662892032754|18.4730038654068|13.9145166009136|49.7607169706628|8.06696515900038|18.2771163008025
139.44725801522|21.6983647898801|16.5212581110426|8.81943068674803|41.7735495792154|21.5144162391665|28.4515722881671
202.063862443389|43.0786522131786|9.7019679127795|12.9277285945279|88.5291201571801|21.1314010415054|34.2475621371367
190.83223772326|40.566133256184|36.4359072158828|19.7869512605366|53.7375756998023|16.5782640124804|28.4556770323024
154.169558514438|14.7187123151198|14.6138716823614|12.7215023559772|82.4363151285904|24.9549528558679|31.5837639527419
119.562567745719|51.4820075879343|25.6681739640664|17.9066126240865|27.9238376382163|20.8921664269615|23.5465954011468
144.706189141801|23.0110711281746|26.5299917114784|16.6048714012914|55.5191267649916|17.4651600142029|29.1606179095843
148.830519905762|36.2978771879729|36.7711088972468|21.8181496971705|56.1301788909403|27.5473276904168|34.6299131176873
92.3847434080936|16.4320191250985|13.4268830350294|23.4675054217768|72.4032102072681|18.4821115169107|26.3354703490691
124.590739512983|21.9487990262716|39.0947512778879|22.8753758010396|47.399481603588|20.8461464036564|25.1754622448358
137.690458062724|34.301356976523|49.7627167410171|17.5332143857738|70.821113525109|5.86565852964318|19.107410524903
75.8043573154337|11.5147055903844|32.691241956454|18.8801404272746|59.6411904138825|13.4513232141992|19.7097061004445
113.799665329177|15.3490120121301|17.289889647772|16.7226595001421|24.6653974912475|16.3202132325799|20.3081589161758
114.440895528493|25.7716042036964|11.0470653132363|13.1899415154087|71.5132945117397|7.60410354531662|16.6744609964865
153.130977166679|24.4080488700079|7.19154072042274|20.7793265129032|69.2575333761212|25.2576156098946|33.2660665520252
180.383826463654|32.545473886641|24.9137970107405|22.2220211563503|56.8086526343288|20.1823712616169|30.1976189814603
115.591331176172|13.03040103484|7.70073131094146|16.6347302082113|49.7689161285097|28.0099118691783|24.7238444932955
148.136778888418|13.5373763874515|26.4332027705597|18.0994180291574|8.81109918283179|16.6971378380636|24.4941263776441
131.62939845851|27.6698232705368|29.8371489407472|16.633457507873|78.2345662578688|22.4368363661443|30.2597437334359
180.022281632503|41.6392413019182|26.6565714518402|23.3167578381266|62.7766113099685|24.4750320100328|36.775152750577
162.761367040422|43.6730310062621|4.3237975462578|14.8869323972002|31.6810551557853|25.2179267799488|28.5109035153696
121.17042349223|27.7379493984171|8.69748902728335|14.5190051451385|37.2585356476794|18.1697515943288|20.6763404720172
163.627202759625|29.2320784697703|22.3218980955104|15.2429504526675|42.3685184486311|22.3903872436732|30.3041247353052
175.798269648803|28.3962013619288|20.2877845727811|13.3088156225406|54.8861410236259|14.3867542217995|26.5981205537715
185.742268833509|20.0386802307357|18.1471953986257|20.713653004791|45.5783080179648|13.2431225274478|20.9088358835173
166.617523621789|43.2094605938155|13.1771546587383|15.1692080846517|46.4783768907193|11.497230060831|23.4453733676246
166.59539174911|13.6792180189949|45.2753974806757|13.0684529870056|52.2173982116735|19.613096036789|29.7728956882574
172.708354465985|28.5864928512958|7.66433898876901|22.4552801272633|50.9152703861351|20.704790741896|28.6158045821778
166.057918647784|26.8537285727243|23.4577161144091|14.3335429227434|68.5466926430096|8.74937315059943|18.9007419977192
151.162584965643|31.9910405383285|17.5424404023613|15.948104794012|61.2964515938517|19.3536086027126|29.9181546567254
197.523063445408|14.9901001697344|21.4404765620542|8.474655292357|31.7519070490926|24.9469099426918|33.3584520055886
119.463830862071|45.0647125522332|23.8553955278256|20.107204083681|52.5256463806591|7.63388621778884|19.9248681439105
191.267085844186|29.0583395847809|15.192215325674|17.0706859504552|34.4839791303347|17.2099851238623|29.8081371985768
158.030836952866|12.6932774192079|5.76765854219394|14.9239426594944|68.1696906050687|20.7918293359742|27.9407449282761
121.568932030156|22.519224473196|26.2385292165174|8.54349378442447|56.3743264264294|18.8250010918548|22.9087859666599
121.466363580272|36.5070880691516|28.2746127516496|19.8662102674763|60.9100993239359|17.1985141658848|24.8307312600312
120.294718314504|24.1319929035825|5.95630170907293|19.7489478454286|44.3295304044671|24.2577604269992|27.1090981605908
82.139672323932|26.6584693606175|48.3021216294706|18.0345774985637|46.471238374292|24.4569159899955|22.0500362030056
141.624451847639|24.706317276734|38.9497012946697|23.9444134105759|74.9242957695907|27.772570490218|35.1668373413879
148.324273481583|22.5207258986161|26.036433505195|15.0031091061924|34.6506781042845|16.0699682966755|23.7985755572866
176.458905659666|48.3055205001665|11.5211489974454|12.1157434646167|74.2681045737892|25.4856219589276|32.9003725716425
141.952724943191|30.8665277042045|16.672221063306|10.7928825903878|36.5759875953914|22.5810342564328|26.8999158991629
126.12639285643|36.0392155095448|30.8601945066962|14.2252096250695|21.4740316194634|12.7877672486406|19.1540320942739
111.024141820477|17.3720209572938|36.3330926176386|15.874554309633|31.1815987308822|15.6786804529753|20.6460797236678
148.516640762039|12.0700595347533|24.17031218877|22.3076321114337|62.198007141832|28.7521640581658|36.6554938815446
138.879665623501|30.7140525778319|21.058972326907|23.1916723583158|49.8341380024796|19.8798718682032|28.2007499971592
131.250138610779|32.7343374337461|14.5802788634047|13.890461184339|33.3676489371769|27.309848146633|31.2688177332048
206.683812170808|44.4719080046565|24.9622244203719|23.9134564175472|45.1428836263371|12.067456495759|26.4981860061253
171.206190999159|33.0211558859646|32.3295122828125|19.3056737305193|44.0722635268231|19.9355615216798|30.910868538307
193.981776760485|21.9144759488675|29.7347658453974|19.3913785782499|30.8554529435372|18.564432545895|29.6753256940009
140.829307266117|34.7591593639172|5.94514177086899|22.6759650510937|39.512049042768|24.2848732676521|31.16862360664
140.988689960264|29.1677796410602|15.749449992426|18.8403295223363|40.1046577760228|20.1376463631187|27.7823069330005
160.314415972383|17.1876468964606|14.8630902399149|13.5650040539829|33.020795825506|26.9686295394819|31.5853788007507
124.429109598142|23.0359516753339|32.4596783265101|17.7785747680618|80.478731351813|23.3098805773755|29.4158243024509
119.698239779343|13.091478007933|7.62592973593653|13.3919618434507|68.6070263115486|16.9070693243467|21.448352749268
153.874645568933|24.8522938368489|9.0144412255705|21.2523503712323|58.8416796757408|31.3915452688753|37.0316033557441
209.184095200455|43.9264526155222|42.2432297727758|21.424724631889|80.7826486512983|28.2036933540617|39.713335626302
173.537525636723|25.6360873344342|5.12805987362775|15.5724874866551|53.0301993901648|22.2775960766317|28.1402329938893
162.706137986272|15.5962378769501|39.4544158120265|20.251556534525|50.2065484320666|29.7171598141599|31.9948671949679
109.69839393564|24.6962430297177|27.6304171235457|13.6107778918555|67.8935130850905|24.0708949212775|27.6320837925263
